,Date of Lead Publication,Imported By,Date Imported,Verification Status,Lead Id,Lead Title,Lead URL,Authoring Organizations Type,Author,Source,Lead Priority,Assignee,Entry Id,Lead-Entry Id,Modified Excerpt,Original Excerpt,Context - Dimension,Context - Subdimension,Population,Vulnerable groups - Level 0,Malawi Polygons,Country,Country (code),District,District (code),Town,Town (code),Date,Usefulness of the source,Health Services - Dimension,Health Services - Subdimension,Outbreak - Dimension,Outbreak - Subdimension,Health and social consequences,Interventions to control the outbreak/emergency,Spread of the outbreak/emergency,Health workforce,Socio-economic status
818,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582903,81603-582903,"""Covid-19 Vaccination Express"" program [Implementation] - 3. Additional Fixed Vaccination sites/ Drive-in through Vaccination sites were started with extended vaccine access points in shops, markets, bus stands, etc.: In this approach, additional vaccine access points were stationed in selected high-risk communities in big cities like Blantyre, Lilongwe, Mzuzu, Zomba with six to eight vaccination health workers worked in the vaccination unit using mobile community cold chain equipment.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,Blantyre,Blantyre,,,2022-01-01,Very high,Accessibility,Organizational,Response,Vaccination,Decrease,Enable,Discourage,,
819,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582903,81603-582903,"""Covid-19 Vaccination Express"" program [Implementation] - 3. Additional Fixed Vaccination sites/ Drive-in through Vaccination sites were started with extended vaccine access points in shops, markets, bus stands, etc.: In this approach, additional vaccine access points were stationed in selected high-risk communities in big cities like Blantyre, Lilongwe, Mzuzu, Zomba with six to eight vaccination health workers worked in the vaccination unit using mobile community cold chain equipment.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Organizational,Response,Vaccination,Decrease,Enable,Discourage,,
820,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582903,81603-582903,"""Covid-19 Vaccination Express"" program [Implementation] - 3. Additional Fixed Vaccination sites/ Drive-in through Vaccination sites were started with extended vaccine access points in shops, markets, bus stands, etc.: In this approach, additional vaccine access points were stationed in selected high-risk communities in big cities like Blantyre, Lilongwe, Mzuzu, Zomba with six to eight vaccination health workers worked in the vaccination unit using mobile community cold chain equipment.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Organizational,Response,Vaccination,Decrease,Enable,Discourage,,
821,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582903,81603-582903,"""Covid-19 Vaccination Express"" program [Implementation] - 3. Additional Fixed Vaccination sites/ Drive-in through Vaccination sites were started with extended vaccine access points in shops, markets, bus stands, etc.: In this approach, additional vaccine access points were stationed in selected high-risk communities in big cities like Blantyre, Lilongwe, Mzuzu, Zomba with six to eight vaccination health workers worked in the vaccination unit using mobile community cold chain equipment.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,Lilongwe,Lilongwe,,,2022-01-01,Very high,Accessibility,Geographic/Transport,Response,Vaccination,Decrease,Enable,Discourage,,
822,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582903,81603-582903,"""Covid-19 Vaccination Express"" program [Implementation] - 3. Additional Fixed Vaccination sites/ Drive-in through Vaccination sites were started with extended vaccine access points in shops, markets, bus stands, etc.: In this approach, additional vaccine access points were stationed in selected high-risk communities in big cities like Blantyre, Lilongwe, Mzuzu, Zomba with six to eight vaccination health workers worked in the vaccination unit using mobile community cold chain equipment.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,Lilongwe,Lilongwe,,,2022-01-01,Very high,Accessibility,Geographic/Transport,Response,Vaccination,Decrease,Enable,Discourage,,
823,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582903,81603-582903,"""Covid-19 Vaccination Express"" program [Implementation] - 3. Additional Fixed Vaccination sites/ Drive-in through Vaccination sites were started with extended vaccine access points in shops, markets, bus stands, etc.: In this approach, additional vaccine access points were stationed in selected high-risk communities in big cities like Blantyre, Lilongwe, Mzuzu, Zomba with six to eight vaccination health workers worked in the vaccination unit using mobile community cold chain equipment.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,Mzimba,Mzimba,,,2022-01-01,Very high,Accessibility,Geographic/Transport,Response,Vaccination,Decrease,Enable,Discourage,,
824,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582903,81603-582903,"""Covid-19 Vaccination Express"" program [Implementation] - 3. Additional Fixed Vaccination sites/ Drive-in through Vaccination sites were started with extended vaccine access points in shops, markets, bus stands, etc.: In this approach, additional vaccine access points were stationed in selected high-risk communities in big cities like Blantyre, Lilongwe, Mzuzu, Zomba with six to eight vaccination health workers worked in the vaccination unit using mobile community cold chain equipment.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,Mzimba,Mzimba,,,2022-01-01,Very high,Accessibility,Geographic/Transport,Response,Vaccination,Decrease,Enable,Discourage,,
825,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582903,81603-582903,"""Covid-19 Vaccination Express"" program [Implementation] - 3. Additional Fixed Vaccination sites/ Drive-in through Vaccination sites were started with extended vaccine access points in shops, markets, bus stands, etc.: In this approach, additional vaccine access points were stationed in selected high-risk communities in big cities like Blantyre, Lilongwe, Mzuzu, Zomba with six to eight vaccination health workers worked in the vaccination unit using mobile community cold chain equipment.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,Zomba,Zomba,,,2022-01-01,Very high,Accessibility,Geographic/Transport,Response,Vaccination,Decrease,Enable,Discourage,,
826,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582903,81603-582903,"""Covid-19 Vaccination Express"" program [Implementation] - 3. Additional Fixed Vaccination sites/ Drive-in through Vaccination sites were started with extended vaccine access points in shops, markets, bus stands, etc.: In this approach, additional vaccine access points were stationed in selected high-risk communities in big cities like Blantyre, Lilongwe, Mzuzu, Zomba with six to eight vaccination health workers worked in the vaccination unit using mobile community cold chain equipment.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,Zomba,Zomba,,,2022-01-01,Very high,Accessibility,Geographic/Transport,Response,Vaccination,Decrease,Enable,Discourage,,
827,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582903,81603-582903,"""Covid-19 Vaccination Express"" program [Implementation] - 3. Additional Fixed Vaccination sites/ Drive-in through Vaccination sites were started with extended vaccine access points in shops, markets, bus stands, etc.: In this approach, additional vaccine access points were stationed in selected high-risk communities in big cities like Blantyre, Lilongwe, Mzuzu, Zomba with six to eight vaccination health workers worked in the vaccination unit using mobile community cold chain equipment.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,Blantyre,Blantyre,,,2022-01-01,Very high,Accessibility,Geographic/Transport,Response,Vaccination,Decrease,Enable,Discourage,,
828,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582903,81603-582903,"""Covid-19 Vaccination Express"" program [Implementation] - 3. Additional Fixed Vaccination sites/ Drive-in through Vaccination sites were started with extended vaccine access points in shops, markets, bus stands, etc.: In this approach, additional vaccine access points were stationed in selected high-risk communities in big cities like Blantyre, Lilongwe, Mzuzu, Zomba with six to eight vaccination health workers worked in the vaccination unit using mobile community cold chain equipment.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,Blantyre,Blantyre,,,2022-01-01,Very high,Accessibility,Geographic/Transport,Response,Vaccination,Decrease,Enable,Discourage,,
829,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582903,81603-582903,"""Covid-19 Vaccination Express"" program [Implementation] - 3. Additional Fixed Vaccination sites/ Drive-in through Vaccination sites were started with extended vaccine access points in shops, markets, bus stands, etc.: In this approach, additional vaccine access points were stationed in selected high-risk communities in big cities like Blantyre, Lilongwe, Mzuzu, Zomba with six to eight vaccination health workers worked in the vaccination unit using mobile community cold chain equipment.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Geographic/Transport,Response,Vaccination,Decrease,Enable,Discourage,,
830,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582903,81603-582903,"""Covid-19 Vaccination Express"" program [Implementation] - 3. Additional Fixed Vaccination sites/ Drive-in through Vaccination sites were started with extended vaccine access points in shops, markets, bus stands, etc.: In this approach, additional vaccine access points were stationed in selected high-risk communities in big cities like Blantyre, Lilongwe, Mzuzu, Zomba with six to eight vaccination health workers worked in the vaccination unit using mobile community cold chain equipment.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Geographic/Transport,Response,Vaccination,Decrease,Enable,Discourage,,
831,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Availability,Health workers,Disease,Covid-19,Decrease,Enable,Discourage,,
832,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Availability,Health workers,Disease,Covid-19,Decrease,Enable,Discourage,,
833,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Financial,Disease,Covid-19,Decrease,Enable,Discourage,,
834,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Financial,Disease,Covid-19,Decrease,Enable,Discourage,,
835,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Organizational,Disease,Covid-19,Decrease,Enable,Discourage,,
836,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Organizational,Disease,Covid-19,Decrease,Enable,Discourage,,
837,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Geographic/Transport,Disease,Covid-19,Decrease,Enable,Discourage,,
838,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Geographic/Transport,Disease,Covid-19,Decrease,Enable,Discourage,,
839,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Availability,Health workers,Response,Logistics,Decrease,Enable,Discourage,,
840,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Availability,Health workers,Response,Logistics,Decrease,Enable,Discourage,,
841,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Financial,Response,Logistics,Decrease,Enable,Discourage,,
842,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Financial,Response,Logistics,Decrease,Enable,Discourage,,
843,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Organizational,Response,Logistics,Decrease,Enable,Discourage,,
844,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Organizational,Response,Logistics,Decrease,Enable,Discourage,,
845,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Geographic/Transport,Response,Logistics,Decrease,Enable,Discourage,,
846,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Geographic/Transport,Response,Logistics,Decrease,Enable,Discourage,,
847,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Availability,Health workers,Response,Government measures,Decrease,Enable,Discourage,,
848,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Availability,Health workers,Response,Government measures,Decrease,Enable,Discourage,,
849,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Geographic and infrastructure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Financial,Response,Government measures,Decrease,Enable,Discourage,,
850,2022-04-29,Delphyne de Peretti,2022-05-18,Uncontrolled,81603,A Retrospective Analysis of the COVID-19 Vaccine Express Strategy in Malawi: An Effort to Reach the Un-Reach,https://prod-api.thedeep.io/private-file/8e99eb76-befe-4fa5-b370-db55776febdd/SSRN-id4094796.pdf,,,The Lancet (Preprint),Low,Delphyne de Peretti,582800,81603-582800,"""Covid-19 Vaccination Express"" program [Implementation] - 2. COVID-19 Mobile Vaccination Clinic was opened in selected low-performing districts using district health office vehicles, bicycles, and motorbikes, along with the provision of fuel and mobility support to health workers.",,Factors (Societal level),Social organisation and administrative structure,Unspecified/General population,,,Malawi,Malawi,,,,,2022-01-01,Very high,Accessibility,Financial,Response,Government measures,Decrease,Enable,Discourage,,
